customer_id,product_id,interaction_type,interaction_date,rating
CUST003402,PROD0011,purchased,2025-11-18,4
CUST004556,PROD0016,clicked,2025-08-11,2
CUST001914,PROD0017,viewed,2025-10-12,2
CUST003553,PROD0020,viewed,2025-03-01,3
CUST000502,PROD0024,viewed,2024-06-11,3
CUST001122,PROD0024,purchased,2024-11-14,5
CUST003118,PROD0003,clicked,2025-03-31,3
CUST001339,PROD0015,viewed,2025-02-23,3
CUST003287,PROD0017,viewed,2025-11-06,3
CUST000247,PROD0022,viewed,2024-10-27,4
CUST004784,PROD0016,viewed,2025-08-11,1
CUST002021,PROD0006,purchased,2025-10-07,4
CUST001532,PROD0014,clicked,2024-08-05,4
CUST003469,PROD0008,viewed,2025-03-19,1
CUST000882,PROD0015,applied,2025-08-01,2
CUST002882,PROD0005,viewed,2025-01-04,3
CUST001198,PROD0013,purchased,2024-11-30,5
CUST002709,PROD0001,purchased,2024-02-25,5
CUST000501,PROD0022,viewed,2024-12-07,2
CUST001761,PROD0025,viewed,2024-05-06,1
CUST000563,PROD0004,purchased,2024-03-19,4
CUST003244,PROD0011,viewed,2024-02-08,1
CUST000570,PROD0012,clicked,2024-03-01,4
CUST001735,PROD0022,viewed,2025-03-26,2
CUST001485,PROD0023,viewed,2024-01-06,2
CUST001650,PROD0008,purchased,2025-05-31,4
CUST000206,PROD0013,viewed,2024-06-15,2
CUST004921,PROD0006,viewed,2024-05-06,3
CUST004536,PROD0010,applied,2024-12-16,1
CUST003299,PROD0018,viewed,2025-03-10,1
CUST002670,PROD0011,purchased,2024-05-09,4
CUST000365,PROD0005,viewed,2025-05-14,2
CUST004329,PROD0022,applied,2024-01-07,1
CUST000315,PROD0025,clicked,2024-09-24,3
CUST002427,PROD0025,clicked,2024-04-14,4
CUST002291,PROD0017,viewed,2024-06-28,3
CUST000902,PROD0006,purchased,2025-10-30,4
CUST004751,PROD0008,purchased,2024-05-02,5
CUST001521,PROD0001,clicked,2024-03-30,1
CUST004813,PROD0014,purchased,2024-06-13,5
CUST003950,PROD0003,viewed,2024-03-17,3
CUST004960,PROD0010,clicked,2024-03-19,2
CUST002583,PROD0011,viewed,2025-05-24,3
CUST001476,PROD0024,viewed,2024-02-03,4
CUST003422,PROD0013,viewed,2025-08-15,1
CUST002961,PROD0017,viewed,2024-03-08,4
CUST003790,PROD0006,viewed,2024-05-03,1
CUST004567,PROD0021,viewed,2025-12-31,2
CUST003772,PROD0005,applied,2025-07-02,3
CUST000231,PROD0016,clicked,2024-07-16,1
CUST002984,PROD0016,viewed,2024-08-15,4
CUST004765,PROD0017,clicked,2025-06-04,4
CUST004239,PROD0006,viewed,2025-09-18,1
CUST002192,PROD0016,viewed,2025-11-23,1
CUST002120,PROD0014,clicked,2025-04-06,3
CUST004736,PROD0010,viewed,2025-02-23,2
CUST002798,PROD0006,clicked,2024-07-07,2
CUST000620,PROD0015,clicked,2024-01-27,2
CUST000817,PROD0008,purchased,2025-02-19,4
CUST001110,PROD0021,clicked,2024-10-26,4
CUST001115,PROD0009,viewed,2025-01-14,1
CUST001348,PROD0010,viewed,2024-10-10,3
CUST001247,PROD0014,clicked,2024-01-20,4
CUST001790,PROD0009,viewed,2025-03-02,2
CUST001746,PROD0023,viewed,2024-01-23,3
CUST004266,PROD0018,applied,2024-08-22,1
CUST000412,PROD0012,viewed,2025-02-19,3
CUST004277,PROD0003,applied,2024-07-22,2
CUST004586,PROD0022,viewed,2024-05-25,4
CUST004108,PROD0013,purchased,2024-05-28,4
CUST004089,PROD0016,clicked,2025-01-26,3
CUST001161,PROD0019,clicked,2025-04-14,1
CUST002173,PROD0018,viewed,2025-05-14,3
CUST001855,PROD0021,clicked,2025-09-06,3
CUST003449,PROD0005,viewed,2025-05-12,3
CUST002361,PROD0025,clicked,2025-03-27,4
CUST000208,PROD0014,viewed,2024-02-02,2
CUST002380,PROD0015,viewed,2024-09-09,2
CUST004840,PROD0016,applied,2024-12-17,2
CUST002429,PROD0009,purchased,2025-02-18,5
CUST001095,PROD0011,purchased,2024-08-25,4
CUST004662,PROD0022,purchased,2024-07-10,4
CUST001454,PROD0010,clicked,2025-07-04,4
CUST002987,PROD0004,viewed,2024-11-09,1
CUST002699,PROD0003,viewed,2025-03-25,3
CUST002816,PROD0001,clicked,2024-04-20,2
CUST001817,PROD0017,viewed,2024-03-13,3
CUST001408,PROD0016,viewed,2024-12-11,1
CUST004178,PROD0020,viewed,2024-12-04,2
CUST001801,PROD0010,viewed,2025-09-12,3
CUST003761,PROD0017,viewed,2025-04-07,4
CUST000892,PROD0025,applied,2025-07-29,3
CUST002869,PROD0013,clicked,2024-04-17,2
CUST001714,PROD0025,applied,2025-12-28,1
CUST002928,PROD0015,viewed,2025-08-02,1
CUST002766,PROD0012,viewed,2025-05-09,1
CUST004159,PROD0017,clicked,2025-02-03,3
CUST001559,PROD0008,viewed,2024-08-10,3
CUST002619,PROD0017,clicked,2025-03-10,3
CUST001005,PROD0013,viewed,2024-03-29,3
CUST002869,PROD0024,clicked,2025-11-05,3
CUST000037,PROD0005,purchased,2025-07-15,4
CUST002150,PROD0001,viewed,2024-03-07,1
CUST001300,PROD0001,viewed,2024-03-11,2
CUST000893,PROD0005,viewed,2025-02-27,4
CUST002704,PROD0004,clicked,2025-12-13,3
CUST000459,PROD0016,clicked,2025-07-24,4
CUST003671,PROD0015,clicked,2024-09-15,1
CUST004422,PROD0005,clicked,2025-01-14,2
CUST001215,PROD0022,purchased,2024-08-31,4
CUST002604,PROD0002,viewed,2024-12-24,2
CUST002436,PROD0021,viewed,2024-02-07,1
CUST003370,PROD0025,viewed,2025-12-03,1
CUST003172,PROD0004,purchased,2024-11-07,4
CUST000450,PROD0006,viewed,2024-07-14,4
CUST000780,PROD0012,viewed,2024-05-19,3
CUST004623,PROD0003,viewed,2025-04-27,4
CUST000854,PROD0024,clicked,2024-09-24,4
CUST004803,PROD0025,clicked,2024-03-17,4
CUST002301,PROD0003,purchased,2025-11-01,5
CUST002335,PROD0001,viewed,2025-02-10,2
CUST002233,PROD0012,purchased,2025-12-31,4
CUST001343,PROD0007,purchased,2025-08-29,5
CUST004107,PROD0012,applied,2024-11-28,2
CUST004868,PROD0002,clicked,2025-01-30,1
CUST003715,PROD0006,viewed,2024-12-08,3
CUST001793,PROD0017,viewed,2025-04-10,1
CUST001538,PROD0013,applied,2025-04-10,4
CUST004206,PROD0009,viewed,2024-04-22,4
CUST001443,PROD0011,viewed,2025-03-09,1
CUST004518,PROD0023,viewed,2025-08-05,3
CUST003485,PROD0002,clicked,2025-04-10,4
CUST002058,PROD0009,clicked,2025-07-06,3
CUST000660,PROD0015,viewed,2024-07-02,3
CUST002769,PROD0004,clicked,2025-02-02,1
CUST003042,PROD0006,clicked,2025-03-07,3
CUST001550,PROD0024,purchased,2024-03-17,5
CUST004465,PROD0016,purchased,2024-06-30,5
CUST002469,PROD0008,clicked,2024-04-29,3
CUST000824,PROD0022,viewed,2024-12-08,1
CUST002692,PROD0003,viewed,2025-02-21,2
CUST004215,PROD0019,viewed,2025-05-10,2
CUST000342,PROD0008,purchased,2024-12-15,5
CUST002866,PROD0020,clicked,2025-09-10,4
CUST003968,PROD0019,applied,2025-01-24,4
CUST004361,PROD0005,clicked,2025-03-08,2
CUST002983,PROD0023,viewed,2024-06-02,1
CUST004632,PROD0020,viewed,2024-01-05,3
CUST000054,PROD0004,purchased,2025-02-14,4
CUST003810,PROD0002,clicked,2025-08-28,1
CUST003044,PROD0021,purchased,2024-09-07,4
CUST003566,PROD0003,purchased,2025-08-03,5
CUST002714,PROD0013,clicked,2024-05-13,1
CUST002428,PROD0021,clicked,2025-09-15,1
CUST003709,PROD0006,clicked,2025-07-19,1
CUST004702,PROD0011,applied,2025-09-09,1
CUST000987,PROD0003,viewed,2025-08-25,4
CUST002103,PROD0003,viewed,2024-10-04,4
CUST002470,PROD0022,viewed,2025-11-19,1
CUST000278,PROD0006,viewed,2025-08-28,3
CUST000486,PROD0004,clicked,2024-05-09,1
CUST000375,PROD0018,viewed,2025-07-06,1
CUST004591,PROD0007,viewed,2025-04-22,1
CUST003571,PROD0020,applied,2025-11-15,2
CUST004884,PROD0024,viewed,2024-03-27,3
CUST001239,PROD0002,clicked,2024-01-27,2
CUST000773,PROD0004,purchased,2024-06-22,5
CUST002649,PROD0018,purchased,2024-08-04,5
CUST000002,PROD0014,viewed,2025-04-22,3
CUST003621,PROD0018,viewed,2025-11-03,4
CUST004485,PROD0021,clicked,2025-12-13,1
CUST003657,PROD0012,clicked,2025-05-23,3
CUST001690,PROD0025,clicked,2024-07-28,2
CUST004670,PROD0012,viewed,2024-09-26,1
CUST000485,PROD0002,clicked,2024-07-12,2
CUST002584,PROD0020,viewed,2024-05-17,2
CUST001640,PROD0012,clicked,2024-02-16,1
CUST003693,PROD0020,clicked,2024-07-21,2
CUST001540,PROD0015,purchased,2024-07-05,4
CUST003382,PROD0019,viewed,2025-03-20,2
CUST000659,PROD0004,viewed,2024-02-13,2
CUST000722,PROD0004,applied,2025-06-27,4
CUST004535,PROD0021,viewed,2025-04-03,4
CUST002163,PROD0021,clicked,2025-06-19,1
CUST004857,PROD0025,purchased,2025-04-08,5
CUST000053,PROD0023,viewed,2024-11-08,3
CUST004128,PROD0006,viewed,2025-01-30,3
CUST003210,PROD0011,purchased,2025-05-14,5
CUST001341,PROD0023,clicked,2024-08-22,3
CUST000656,PROD0019,purchased,2024-12-23,4
CUST001336,PROD0013,viewed,2024-09-05,2
CUST001317,PROD0012,clicked,2024-07-26,1
CUST003029,PROD0017,viewed,2025-11-24,1
CUST003588,PROD0011,viewed,2024-08-31,4
CUST002971,PROD0024,clicked,2025-09-01,2
CUST002514,PROD0006,applied,2025-06-01,3
CUST004863,PROD0013,clicked,2025-06-05,4
CUST003421,PROD0011,purchased,2024-06-19,4
CUST004474,PROD0021,viewed,2024-06-11,4
CUST004255,PROD0011,applied,2024-10-14,4
CUST002290,PROD0017,viewed,2025-03-10,4
CUST000926,PROD0019,viewed,2025-06-18,2
CUST001377,PROD0022,viewed,2025-04-08,1
CUST002838,PROD0014,applied,2025-11-15,2
CUST000198,PROD0017,clicked,2024-06-12,3
CUST002744,PROD0018,viewed,2025-05-22,1
CUST001196,PROD0020,viewed,2025-11-15,2
CUST003256,PROD0024,viewed,2024-01-26,3
CUST004536,PROD0005,clicked,2025-05-21,4
CUST002119,PROD0008,purchased,2024-02-18,4
CUST001439,PROD0011,viewed,2025-04-26,4
CUST004531,PROD0008,viewed,2024-11-04,4
CUST002300,PROD0018,clicked,2025-04-20,4
CUST000266,PROD0002,viewed,2024-01-06,3
CUST004869,PROD0001,purchased,2024-12-30,5
CUST004762,PROD0023,clicked,2025-02-06,1
CUST002438,PROD0015,clicked,2024-12-13,2
CUST002808,PROD0002,viewed,2025-07-24,1
CUST002427,PROD0008,viewed,2024-04-07,3
CUST003207,PROD0025,viewed,2025-01-01,1
CUST001575,PROD0013,viewed,2025-01-11,3
CUST000386,PROD0014,viewed,2024-05-14,3
CUST002939,PROD0011,viewed,2025-01-12,4
CUST004186,PROD0023,applied,2024-05-29,1
CUST004756,PROD0008,viewed,2024-09-25,4
CUST000437,PROD0019,applied,2024-08-17,2
CUST003590,PROD0007,viewed,2024-05-28,4
CUST001577,PROD0009,clicked,2025-06-17,4
CUST004895,PROD0022,clicked,2025-01-15,2
CUST000859,PROD0001,applied,2025-07-31,3
CUST000149,PROD0022,applied,2024-06-25,3
CUST000728,PROD0025,viewed,2024-01-07,2
CUST003134,PROD0005,clicked,2025-09-12,3
CUST002043,PROD0020,clicked,2024-02-24,3
CUST003588,PROD0013,viewed,2025-10-14,3
CUST004575,PROD0023,clicked,2025-03-27,1
CUST002609,PROD0014,clicked,2025-04-19,3
CUST004252,PROD0015,clicked,2025-03-12,4
CUST002138,PROD0023,purchased,2024-04-22,4
CUST001106,PROD0014,clicked,2024-09-30,4
CUST002310,PROD0015,viewed,2024-03-06,2
CUST000633,PROD0014,viewed,2024-11-01,1
CUST004163,PROD0010,clicked,2025-08-12,2
CUST000550,PROD0015,viewed,2025-01-17,3
CUST003824,PROD0025,clicked,2024-10-24,1
CUST002004,PROD0002,purchased,2025-04-17,5
CUST002652,PROD0023,viewed,2025-04-06,4
CUST000994,PROD0020,viewed,2025-11-20,3
CUST001676,PROD0024,viewed,2025-04-02,4
CUST004416,PROD0001,viewed,2025-09-05,2
CUST003444,PROD0005,viewed,2024-03-31,4
CUST001969,PROD0002,viewed,2025-04-29,2
CUST004580,PROD0018,applied,2024-06-08,3
CUST000549,PROD0002,viewed,2025-11-08,1
CUST004673,PROD0005,clicked,2024-02-15,2
CUST000929,PROD0015,viewed,2024-04-08,4
CUST004235,PROD0017,viewed,2025-12-29,2
CUST001734,PROD0004,viewed,2024-12-14,1
CUST004451,PROD0001,viewed,2025-01-06,2
CUST000406,PROD0005,applied,2025-05-06,3
CUST004786,PROD0014,viewed,2024-09-29,4
CUST002426,PROD0023,viewed,2024-03-01,1
CUST004016,PROD0001,purchased,2025-03-04,4
CUST002496,PROD0015,viewed,2024-08-01,4
CUST002202,PROD0006,clicked,2024-04-15,3
CUST004143,PROD0001,viewed,2025-10-22,3
CUST001596,PROD0007,viewed,2024-01-04,4
CUST000567,PROD0013,viewed,2024-09-21,4
CUST002508,PROD0018,clicked,2025-10-04,3
CUST001821,PROD0009,clicked,2025-11-17,3
CUST004465,PROD0023,viewed,2025-03-30,3
CUST000585,PROD0017,clicked,2024-05-28,4
CUST000749,PROD0007,viewed,2024-08-07,1
CUST000458,PROD0011,viewed,2025-09-15,3
CUST003326,PROD0021,viewed,2025-12-10,3
CUST004677,PROD0004,clicked,2024-01-16,1
CUST000669,PROD0015,clicked,2025-11-01,1
CUST001766,PROD0016,applied,2025-11-17,1
CUST001893,PROD0020,viewed,2025-01-16,2
CUST002998,PROD0018,viewed,2024-07-16,2
CUST004080,PROD0001,viewed,2024-02-12,4
CUST000787,PROD0019,clicked,2024-02-12,2
CUST001582,PROD0023,viewed,2024-05-22,4
CUST002496,PROD0013,clicked,2024-12-10,1
CUST002625,PROD0010,clicked,2025-07-15,1
CUST000423,PROD0022,clicked,2024-09-16,1
CUST001493,PROD0014,clicked,2024-10-21,3
CUST004191,PROD0016,viewed,2024-04-03,3
CUST001739,PROD0004,clicked,2024-05-09,4
CUST002847,PROD0017,applied,2024-07-12,1
CUST001393,PROD0022,clicked,2025-11-18,1
CUST004417,PROD0014,clicked,2024-01-18,3
CUST003457,PROD0004,viewed,2025-11-25,3
CUST001626,PROD0003,clicked,2025-12-04,3
CUST003160,PROD0016,applied,2025-06-17,4
CUST000530,PROD0002,clicked,2024-03-30,1
CUST004038,PROD0024,viewed,2024-03-10,1
CUST002361,PROD0005,viewed,2025-04-22,3
CUST004683,PROD0005,viewed,2025-04-05,3
CUST000739,PROD0025,viewed,2025-08-16,2
CUST001393,PROD0016,purchased,2024-04-08,5
CUST001509,PROD0003,applied,2024-11-10,3
CUST000078,PROD0008,viewed,2024-12-14,3
CUST001222,PROD0018,viewed,2024-06-07,3
CUST001751,PROD0011,viewed,2024-02-03,2
CUST000485,PROD0003,viewed,2024-03-08,2
CUST001640,PROD0018,clicked,2024-01-05,3
CUST001236,PROD0017,viewed,2024-07-22,3
CUST000172,PROD0015,viewed,2025-10-09,4
CUST003006,PROD0011,viewed,2025-08-02,4
CUST004558,PROD0011,purchased,2024-09-10,5
CUST000612,PROD0018,applied,2024-08-21,2
CUST003489,PROD0009,applied,2025-03-17,1
CUST000766,PROD0020,clicked,2025-08-07,4
CUST004341,PROD0009,purchased,2024-01-05,5
CUST002388,PROD0008,clicked,2024-03-20,3
CUST001632,PROD0003,viewed,2025-02-07,3
CUST002541,PROD0011,purchased,2024-12-20,5
CUST000731,PROD0014,clicked,2025-06-29,4
CUST003834,PROD0025,viewed,2024-07-24,3
CUST004730,PROD0012,viewed,2025-09-23,3
CUST004588,PROD0020,clicked,2025-10-14,1
CUST004891,PROD0007,purchased,2025-09-07,4
CUST004621,PROD0012,purchased,2024-03-28,4
CUST004565,PROD0008,viewed,2024-11-03,1
CUST001780,PROD0009,clicked,2025-10-26,3
CUST003582,PROD0018,viewed,2024-12-22,2
CUST004780,PROD0015,purchased,2025-06-26,4
CUST004017,PROD0018,viewed,2025-03-21,4
CUST003875,PROD0016,purchased,2024-03-09,5
CUST003188,PROD0017,viewed,2024-07-04,3
CUST000631,PROD0015,viewed,2024-01-11,3
CUST002806,PROD0019,applied,2025-08-23,2
CUST003696,PROD0018,clicked,2024-05-03,2
CUST003377,PROD0018,applied,2025-11-06,1
CUST001735,PROD0006,viewed,2025-09-12,2
CUST002460,PROD0023,viewed,2025-04-26,1
CUST002698,PROD0013,viewed,2024-11-20,4
CUST000036,PROD0008,clicked,2024-05-13,3
CUST003775,PROD0010,purchased,2025-10-28,5
CUST002239,PROD0025,viewed,2024-03-03,2
CUST001904,PROD0005,viewed,2024-09-28,4
CUST001164,PROD0020,clicked,2024-07-03,4
CUST004887,PROD0006,clicked,2024-10-03,1
CUST004910,PROD0007,viewed,2025-02-09,1
CUST003823,PROD0019,purchased,2024-02-09,5
CUST001589,PROD0015,viewed,2024-09-25,2
CUST002931,PROD0020,purchased,2025-09-17,4
CUST000015,PROD0010,clicked,2025-07-06,1
CUST004647,PROD0011,viewed,2024-03-23,1
CUST004963,PROD0023,applied,2024-04-14,4
CUST004986,PROD0017,applied,2025-08-06,3
CUST001466,PROD0009,clicked,2025-07-21,4
CUST004624,PROD0013,clicked,2024-05-27,1
CUST000202,PROD0019,clicked,2024-12-06,2
CUST000075,PROD0017,applied,2024-06-06,1
CUST004653,PROD0011,applied,2024-09-13,3
CUST001749,PROD0015,viewed,2024-02-27,3
CUST000031,PROD0005,viewed,2025-05-14,2
CUST004264,PROD0011,purchased,2025-06-10,4
CUST004881,PROD0011,clicked,2024-05-31,4
CUST003960,PROD0019,clicked,2024-08-02,1
CUST000471,PROD0016,clicked,2025-08-22,3
CUST000278,PROD0015,viewed,2024-03-27,3
CUST001900,PROD0023,viewed,2024-01-05,4
CUST001851,PROD0021,clicked,2024-02-14,3
CUST004686,PROD0016,clicked,2025-12-20,4
CUST001164,PROD0008,clicked,2025-01-28,2
CUST000001,PROD0017,viewed,2025-11-28,3
CUST002744,PROD0012,viewed,2024-06-02,4
CUST001519,PROD0022,clicked,2025-02-27,3
CUST004435,PROD0009,viewed,2025-11-15,1
CUST003556,PROD0013,viewed,2024-11-08,1
CUST000090,PROD0022,clicked,2025-02-28,3
CUST004064,PROD0018,applied,2025-03-30,2
CUST001829,PROD0003,viewed,2024-03-11,4
CUST004323,PROD0002,viewed,2024-01-12,2
CUST002886,PROD0009,purchased,2024-10-02,5
CUST004366,PROD0017,purchased,2024-01-22,4
CUST003870,PROD0012,viewed,2024-02-06,1
CUST003787,PROD0011,viewed,2024-08-05,2
CUST001105,PROD0017,applied,2025-10-04,4
CUST000618,PROD0010,viewed,2024-07-22,3
CUST001113,PROD0023,viewed,2025-01-21,2
CUST002366,PROD0021,clicked,2024-01-31,4
CUST002334,PROD0003,clicked,2024-10-17,3
CUST000027,PROD0011,purchased,2025-03-31,4
CUST002412,PROD0002,purchased,2024-06-09,4
CUST001121,PROD0024,viewed,2024-02-21,4
CUST001662,PROD0010,applied,2024-11-20,3
CUST004826,PROD0019,viewed,2025-07-24,2
CUST002543,PROD0024,viewed,2024-01-02,4
CUST001878,PROD0005,clicked,2024-01-23,3
CUST002313,PROD0007,clicked,2024-10-19,3
CUST001515,PROD0018,viewed,2024-02-29,3
CUST003662,PROD0003,clicked,2025-09-07,4
CUST004665,PROD0005,viewed,2024-01-11,1
CUST003350,PROD0002,clicked,2025-02-20,3
CUST000488,PROD0001,viewed,2024-09-16,1
CUST000202,PROD0018,clicked,2024-11-27,3
CUST004736,PROD0010,purchased,2025-10-10,4
CUST003129,PROD0025,clicked,2025-09-08,4
CUST000392,PROD0022,viewed,2025-03-01,4
CUST001995,PROD0025,viewed,2025-05-16,4
CUST000812,PROD0021,viewed,2024-07-25,4
CUST004073,PROD0007,purchased,2024-11-24,4
CUST000786,PROD0004,clicked,2024-08-18,2
CUST001366,PROD0025,applied,2024-09-17,2
CUST000472,PROD0001,clicked,2025-11-02,1
CUST003042,PROD0024,viewed,2025-08-01,3
CUST003813,PROD0015,clicked,2024-11-22,4
CUST001907,PROD0010,viewed,2025-10-23,3
CUST000608,PROD0008,applied,2024-02-21,2
CUST000863,PROD0009,clicked,2025-12-21,3
CUST002774,PROD0024,viewed,2024-02-09,2
CUST004016,PROD0007,viewed,2024-09-08,3
CUST002027,PROD0007,applied,2025-07-19,4
CUST004073,PROD0014,purchased,2024-12-05,4
CUST001241,PROD0004,clicked,2025-01-22,2
CUST004993,PROD0007,applied,2025-02-17,4
CUST003454,PROD0013,viewed,2025-08-24,1
CUST004400,PROD0004,viewed,2025-07-14,1
CUST001026,PROD0008,viewed,2025-11-04,2
CUST000479,PROD0024,viewed,2025-05-07,1
CUST000114,PROD0018,viewed,2025-10-23,1
CUST003123,PROD0017,viewed,2025-07-05,2
CUST000990,PROD0015,purchased,2025-06-15,5
CUST000935,PROD0013,viewed,2024-12-16,3
CUST000906,PROD0016,viewed,2025-10-25,3
CUST001390,PROD0019,viewed,2024-11-01,3
CUST004569,PROD0017,viewed,2024-04-09,2
CUST004850,PROD0007,viewed,2024-08-20,2
CUST002185,PROD0024,clicked,2024-07-28,4
CUST001899,PROD0003,clicked,2025-02-12,2
CUST004965,PROD0021,clicked,2024-12-06,3
CUST002333,PROD0021,applied,2025-06-19,4
CUST000624,PROD0012,clicked,2024-03-31,1
CUST001793,PROD0003,viewed,2025-10-05,3
CUST003260,PROD0007,applied,2025-10-16,3
CUST003928,PROD0016,viewed,2024-09-26,1
CUST002087,PROD0009,viewed,2025-05-05,4
CUST000694,PROD0023,viewed,2024-03-05,2
CUST003554,PROD0012,applied,2024-08-11,1
CUST004423,PROD0014,viewed,2024-12-11,2
CUST002567,PROD0022,clicked,2024-01-03,2
CUST001785,PROD0005,clicked,2024-06-08,3
CUST003556,PROD0008,purchased,2025-02-06,5
CUST000357,PROD0021,clicked,2025-09-14,3
CUST001177,PROD0006,viewed,2024-09-27,2
CUST000513,PROD0002,viewed,2025-08-19,2
CUST004820,PROD0014,viewed,2025-12-01,3
CUST000444,PROD0013,viewed,2024-04-19,1
CUST004075,PROD0004,viewed,2024-09-23,1
CUST001176,PROD0011,viewed,2024-05-19,4
CUST001468,PROD0016,viewed,2024-02-04,3
CUST000205,PROD0019,clicked,2024-11-07,4
CUST003869,PROD0022,clicked,2025-11-19,1
CUST003318,PROD0020,viewed,2025-07-14,3
CUST002586,PROD0019,purchased,2025-03-09,4
CUST004021,PROD0010,viewed,2025-01-22,2
CUST003817,PROD0022,applied,2024-11-24,2
CUST000476,PROD0006,purchased,2025-03-12,4
CUST002449,PROD0001,viewed,2025-11-24,1
CUST001030,PROD0022,applied,2024-12-25,1
CUST003831,PROD0022,viewed,2024-06-11,4
CUST002825,PROD0014,viewed,2024-05-06,3
CUST004173,PROD0020,viewed,2024-12-13,1
CUST003652,PROD0012,viewed,2025-01-12,1
CUST001444,PROD0010,viewed,2025-05-22,3
CUST003657,PROD0012,viewed,2024-03-12,4
CUST002145,PROD0005,viewed,2025-07-05,1
CUST004614,PROD0002,viewed,2024-01-29,2
CUST002303,PROD0025,purchased,2024-09-11,5
CUST001962,PROD0024,viewed,2024-05-29,4
CUST003964,PROD0014,viewed,2025-11-21,1
CUST003520,PROD0021,clicked,2025-05-22,3
CUST001080,PROD0018,viewed,2025-02-09,3
CUST000146,PROD0023,purchased,2025-03-16,4
CUST000382,PROD0022,clicked,2025-07-07,2
CUST001430,PROD0010,viewed,2025-10-16,1
CUST004379,PROD0005,viewed,2024-05-08,1
CUST000893,PROD0018,viewed,2024-03-14,4
CUST004480,PROD0016,purchased,2024-02-07,4
CUST001539,PROD0015,clicked,2024-06-04,4
CUST004472,PROD0016,viewed,2024-12-23,1
CUST003103,PROD0003,viewed,2025-12-19,3
CUST002218,PROD0010,viewed,2024-06-08,4
CUST003036,PROD0022,clicked,2024-06-22,4
CUST004303,PROD0021,viewed,2024-01-24,1
CUST003479,PROD0002,purchased,2025-09-19,5
CUST001719,PROD0009,clicked,2025-10-02,3
CUST001255,PROD0011,clicked,2024-08-19,4
CUST001855,PROD0004,purchased,2024-04-08,4
CUST003973,PROD0021,purchased,2025-05-27,5
CUST001124,PROD0007,clicked,2025-02-10,4
CUST004006,PROD0008,viewed,2024-03-25,3
CUST002231,PROD0006,purchased,2025-06-27,5
CUST002963,PROD0006,viewed,2024-07-05,3
CUST004697,PROD0017,purchased,2025-05-15,5
CUST004308,PROD0023,viewed,2024-03-02,1
CUST004052,PROD0004,clicked,2025-09-19,2
CUST002744,PROD0008,viewed,2024-03-05,1
CUST000101,PROD0022,clicked,2024-05-28,4
CUST001580,PROD0024,clicked,2024-09-13,4
CUST002852,PROD0005,clicked,2024-01-25,4
CUST000550,PROD0001,applied,2025-05-12,1
CUST003328,PROD0005,viewed,2025-03-25,1
CUST004181,PROD0016,clicked,2025-06-02,4
CUST003627,PROD0018,viewed,2025-12-24,1
CUST001004,PROD0014,viewed,2024-03-03,2
CUST004892,PROD0021,viewed,2024-07-18,1
CUST004027,PROD0010,clicked,2024-11-19,1
CUST001219,PROD0019,applied,2024-12-02,4
CUST003320,PROD0006,viewed,2024-11-09,4
CUST000811,PROD0023,clicked,2025-08-23,2
CUST001102,PROD0005,viewed,2024-07-11,1
CUST000370,PROD0004,applied,2024-01-20,3
CUST000112,PROD0016,clicked,2025-06-10,3
CUST001383,PROD0006,purchased,2025-06-12,5
CUST004768,PROD0011,clicked,2025-03-30,2
CUST004405,PROD0016,clicked,2025-04-24,4
CUST004594,PROD0001,viewed,2024-02-23,1
CUST002087,PROD0003,viewed,2025-02-27,2
CUST002548,PROD0004,applied,2025-08-13,4
CUST004546,PROD0009,clicked,2024-05-02,2
CUST002890,PROD0017,viewed,2025-07-01,3
CUST000890,PROD0012,clicked,2025-12-20,4
CUST000372,PROD0015,clicked,2025-07-23,1
CUST002639,PROD0006,viewed,2024-11-06,3
CUST001192,PROD0023,viewed,2025-11-20,3
CUST001200,PROD0024,viewed,2024-08-05,1
CUST000788,PROD0018,viewed,2025-05-14,1
CUST001574,PROD0003,clicked,2025-03-01,2
CUST001711,PROD0025,clicked,2024-07-30,2
CUST002129,PROD0008,viewed,2024-05-03,3
CUST003307,PROD0023,clicked,2024-08-20,3
CUST002767,PROD0016,viewed,2024-12-07,2
CUST002984,PROD0004,viewed,2025-02-09,2
CUST003985,PROD0018,clicked,2024-11-29,4
CUST002194,PROD0024,viewed,2025-04-12,4
CUST000429,PROD0009,viewed,2024-03-18,2
CUST003052,PROD0007,viewed,2025-08-13,3
CUST003350,PROD0004,applied,2024-11-18,3
CUST001929,PROD0006,viewed,2024-10-31,3
CUST000938,PROD0001,viewed,2024-10-02,4
CUST000401,PROD0010,viewed,2024-07-07,3
CUST002434,PROD0009,viewed,2024-02-18,1
CUST002658,PROD0010,viewed,2024-06-22,1
CUST002665,PROD0024,viewed,2024-11-09,3
CUST003715,PROD0011,viewed,2024-07-03,3
CUST000185,PROD0017,purchased,2024-06-26,4
CUST004948,PROD0008,clicked,2025-06-12,4
CUST003614,PROD0020,purchased,2025-03-13,4
CUST003789,PROD0025,purchased,2024-08-06,4
CUST001460,PROD0022,viewed,2025-07-20,2
CUST002560,PROD0022,viewed,2025-12-17,2
CUST000410,PROD0008,viewed,2024-09-05,3
CUST001134,PROD0006,clicked,2025-09-19,4
CUST004428,PROD0010,viewed,2024-11-06,3
CUST004914,PROD0015,viewed,2024-06-06,2
CUST000259,PROD0009,clicked,2024-08-20,2
