customer_id,transaction_id,transaction_amount,transaction_type,transaction_date,channel
CUST001622,TXN00029491,9635.45,transfer,2024-12-25,branch
CUST000265,TXN00029492,6319.04,transfer,2023-07-31,atm
CUST002979,TXN00029493,9396.86,withdrawal,2025-12-17,atm
CUST000508,TXN00029494,3139.58,transfer,2025-11-30,branch
CUST003639,TXN00029495,7343.72,transfer,2024-08-25,branch
CUST001099,TXN00029496,142876.2,deposit,2025-08-25,mobile
CUST002417,TXN00029497,3458.0,deposit,2024-02-15,atm
CUST004895,TXN00029498,66146.65,deposit,2025-05-24,atm
CUST000967,TXN00029499,17422.15,payment,2024-06-27,branch
CUST000245,TXN00029500,17503.11,payment,2025-04-09,mobile
CUST001389,TXN00029501,11497.93,withdrawal,2023-09-12,net_banking
CUST001301,TXN00029502,1276.81,payment,2025-08-03,atm
CUST002423,TXN00029503,3493.83,deposit,2024-03-27,branch
CUST003428,TXN00029504,46454.65,transfer,2024-08-30,atm
CUST003047,TXN00029505,2264.65,transfer,2025-07-20,atm
CUST001253,TXN00029506,75603.2,deposit,2025-03-23,branch
CUST001448,TXN00029507,19259.13,withdrawal,2025-09-29,branch
CUST001329,TXN00029508,4975.07,payment,2024-09-12,net_banking
CUST002978,TXN00029509,13321.91,transfer,2023-12-28,net_banking
CUST000496,TXN00029510,31027.49,payment,2025-09-23,atm
CUST001892,TXN00029511,10563.38,transfer,2025-06-04,mobile
CUST001379,TXN00029512,2136.37,withdrawal,2023-07-14,net_banking
CUST003300,TXN00029513,3089.85,deposit,2025-06-25,atm
CUST003506,TXN00029514,2845.62,withdrawal,2023-07-09,atm
CUST004780,TXN00029515,18832.37,deposit,2024-04-26,mobile
CUST003595,TXN00029516,21969.21,deposit,2025-12-23,atm
CUST001507,TXN00029517,14037.62,payment,2023-10-26,net_banking
CUST000846,TXN00029518,20672.95,deposit,2023-05-25,mobile
CUST004901,TXN00029519,902.36,atm,2023-01-25,branch
CUST003807,TXN00029520,26780.84,transfer,2024-08-25,net_banking
CUST002607,TXN00029521,5331.18,payment,2025-10-26,atm
CUST003337,TXN00029522,3812.66,deposit,2024-08-25,mobile
CUST000461,TXN00029523,2162.13,payment,2023-01-20,branch
CUST002994,TXN00029524,23329.91,transfer,2025-06-03,atm
CUST001105,TXN00029525,5982.03,payment,2024-10-10,branch
CUST002889,TXN00029526,110015.7,deposit,2025-09-15,branch
CUST001017,TXN00029527,7556.03,transfer,2023-04-23,net_banking
CUST000792,TXN00029528,10377.96,deposit,2025-12-04,branch
CUST000647,TXN00029529,19706.99,deposit,2025-05-28,atm
CUST004916,TXN00029530,50073.3,withdrawal,2023-06-29,net_banking
CUST002179,TXN00029531,895.82,payment,2025-05-14,mobile
CUST002495,TXN00029532,52392.86,payment,2024-07-29,branch
CUST000310,TXN00029533,15256.61,deposit,2023-08-28,atm
CUST002233,TXN00029534,476.14,transfer,2025-03-27,branch
CUST002193,TXN00029535,3587.25,transfer,2025-09-27,branch
CUST001565,TXN00029536,2588.43,deposit,2023-07-04,branch
CUST002432,TXN00029537,7809.27,deposit,2023-12-30,atm
CUST004709,TXN00029538,9594.84,payment,2023-06-09,atm
CUST003254,TXN00029539,1380.32,payment,2023-01-09,atm
CUST000717,TXN00029540,19088.46,deposit,2024-02-21,atm
CUST002685,TXN00029541,52720.84,deposit,2023-01-08,mobile
CUST003306,TXN00029542,22047.38,withdrawal,2023-07-23,mobile
CUST004848,TXN00029543,54125.23,deposit,2025-11-30,net_banking
CUST003092,TXN00029544,40259.17,transfer,2024-12-16,branch
CUST002042,TXN00029545,15021.95,withdrawal,2025-11-04,branch
CUST000380,TXN00029546,104672.74,deposit,2025-03-26,branch
CUST002873,TXN00029547,5290.96,atm,2025-07-06,mobile
CUST004055,TXN00029548,15688.84,transfer,2024-11-14,atm
CUST004849,TXN00029549,24616.79,payment,2025-07-10,atm
CUST001732,TXN00029550,24713.06,transfer,2023-09-03,atm
CUST003621,TXN00029551,2896.94,payment,2025-12-09,mobile
CUST002550,TXN00029552,48736.71,deposit,2025-12-23,branch
CUST002057,TXN00029553,32446.12,deposit,2023-05-05,branch
CUST000880,TXN00029554,1071.48,atm,2023-11-17,atm
CUST001127,TXN00029555,28814.99,withdrawal,2024-12-30,mobile
CUST004406,TXN00029556,73945.13,deposit,2023-07-25,atm
CUST004860,TXN00029557,5945.3,atm,2025-12-17,net_banking
CUST001490,TXN00029558,53744.68,deposit,2024-12-22,mobile
CUST003642,TXN00029559,2776.38,withdrawal,2025-06-28,atm
CUST001220,TXN00029560,17748.88,deposit,2024-08-30,net_banking
CUST000945,TXN00029561,4111.75,transfer,2023-06-10,mobile
CUST000041,TXN00029562,1854.84,deposit,2025-09-18,net_banking
CUST002764,TXN00029563,49144.71,deposit,2025-05-10,net_banking
CUST004133,TXN00029564,30800.06,transfer,2024-07-28,atm
CUST001953,TXN00029565,8945.2,withdrawal,2024-06-03,branch
CUST002983,TXN00029566,818.18,withdrawal,2024-01-25,branch
CUST002294,TXN00029567,30983.98,withdrawal,2025-05-29,net_banking
CUST004272,TXN00029568,9375.78,payment,2023-12-26,branch
CUST002176,TXN00029569,1028.85,atm,2023-02-21,atm
CUST004837,TXN00029570,12737.12,payment,2024-08-05,mobile
CUST002811,TXN00029571,5933.09,withdrawal,2023-06-23,atm
CUST004885,TXN00029572,3632.1,withdrawal,2024-05-10,net_banking
CUST004823,TXN00029573,10654.53,deposit,2025-05-23,branch
CUST002899,TXN00029574,3797.29,transfer,2023-08-19,mobile
CUST004417,TXN00029575,2400.99,deposit,2025-09-14,mobile
CUST000167,TXN00029576,772.69,payment,2025-09-19,branch
CUST003182,TXN00029577,6904.76,transfer,2024-11-19,net_banking
CUST003667,TXN00029578,351.95,deposit,2024-07-04,net_banking
CUST000551,TXN00029579,13802.44,deposit,2024-12-09,branch
CUST000131,TXN00029580,25287.5,deposit,2023-08-04,atm
CUST002317,TXN00029581,42738.03,deposit,2025-11-04,mobile
CUST003558,TXN00029582,32003.24,transfer,2024-03-13,branch
CUST004162,TXN00029583,110428.19,deposit,2023-01-05,atm
CUST002395,TXN00029584,28804.46,transfer,2023-03-06,atm
CUST001290,TXN00029585,72875.71,deposit,2024-08-29,branch
CUST003722,TXN00029586,2948.85,deposit,2025-06-18,branch
CUST000918,TXN00029587,2379.07,withdrawal,2024-05-01,mobile
CUST004485,TXN00029588,5264.64,withdrawal,2025-05-07,atm
CUST000482,TXN00029589,32060.76,transfer,2025-01-05,mobile
CUST001792,TXN00029590,9492.8,transfer,2024-06-20,net_banking
CUST003169,TXN00029591,5860.61,deposit,2025-01-26,branch
CUST002717,TXN00029592,21788.1,payment,2024-01-27,atm
CUST001830,TXN00029593,712.61,withdrawal,2025-08-06,net_banking
CUST002874,TXN00029594,11066.19,transfer,2025-01-30,net_banking
CUST004559,TXN00029595,12201.89,transfer,2023-04-30,mobile
CUST001369,TXN00029596,29839.74,deposit,2023-06-08,mobile
CUST001944,TXN00029597,22287.75,payment,2024-06-29,mobile
CUST001274,TXN00029598,48936.0,deposit,2024-07-29,mobile
CUST001908,TXN00029599,12003.72,transfer,2024-08-28,mobile
CUST004123,TXN00029600,30894.61,deposit,2024-10-23,net_banking
CUST003605,TXN00029601,36609.68,withdrawal,2024-03-19,branch
CUST001547,TXN00029602,17338.22,deposit,2025-03-30,branch
CUST001296,TXN00029603,12314.52,withdrawal,2023-07-07,branch
CUST001388,TXN00029604,87462.55,deposit,2023-08-02,atm
CUST000430,TXN00029605,28920.77,withdrawal,2023-04-15,mobile
CUST003027,TXN00029606,104962.29,deposit,2024-04-23,mobile
CUST002090,TXN00029607,19792.77,withdrawal,2024-01-11,net_banking
CUST003928,TXN00029608,3575.48,transfer,2025-10-14,atm
CUST001401,TXN00029609,1219.02,atm,2023-08-06,mobile
CUST002368,TXN00029610,45949.81,deposit,2023-05-22,branch
CUST003652,TXN00029611,20024.37,withdrawal,2024-07-31,mobile
CUST002903,TXN00029612,28158.95,payment,2023-08-28,net_banking
CUST004256,TXN00029613,15162.69,withdrawal,2025-01-06,net_banking
CUST001573,TXN00029614,50415.67,transfer,2023-07-04,atm
CUST004094,TXN00029615,65271.99,deposit,2024-11-09,branch
CUST003502,TXN00029616,43872.24,transfer,2023-10-29,atm
CUST004094,TXN00029617,48648.78,withdrawal,2023-05-25,mobile
CUST003291,TXN00029618,8524.97,transfer,2023-12-01,mobile
CUST003375,TXN00029619,46018.92,deposit,2023-09-14,net_banking
CUST000897,TXN00029620,19991.5,withdrawal,2025-06-11,mobile
CUST001708,TXN00029621,30897.74,payment,2025-07-26,branch
CUST003527,TXN00029622,6941.41,withdrawal,2024-12-29,branch
CUST004374,TXN00029623,2515.05,atm,2024-11-19,mobile
CUST003170,TXN00029624,23104.49,payment,2024-02-29,mobile
CUST003304,TXN00029625,20585.96,transfer,2023-01-07,mobile
CUST000682,TXN00029626,24615.83,withdrawal,2023-11-14,net_banking
CUST000617,TXN00029627,1151.51,transfer,2024-11-11,mobile
CUST003692,TXN00029628,30931.97,transfer,2023-11-17,mobile
CUST003986,TXN00029629,831.09,deposit,2025-03-02,net_banking
CUST002543,TXN00029630,34438.57,withdrawal,2025-02-12,mobile
CUST001587,TXN00029631,21410.57,transfer,2025-11-20,mobile
CUST000946,TXN00029632,1413.55,transfer,2023-06-07,atm
CUST003261,TXN00029633,32312.84,withdrawal,2024-11-20,branch
CUST003934,TXN00029634,13098.52,withdrawal,2025-04-21,mobile
CUST002228,TXN00029635,24609.78,withdrawal,2024-09-06,atm
CUST002862,TXN00029636,19585.1,deposit,2025-05-13,net_banking
CUST003545,TXN00029637,2267.08,transfer,2025-11-23,branch
CUST001099,TXN00029638,25462.37,transfer,2023-05-09,mobile
CUST004765,TXN00029639,88221.52,deposit,2024-05-21,branch
CUST003518,TXN00029640,41005.79,deposit,2025-08-14,net_banking
CUST002598,TXN00029641,24214.91,deposit,2023-07-23,branch
CUST000333,TXN00029642,12989.27,payment,2024-07-10,net_banking
CUST003885,TXN00029643,7087.67,withdrawal,2023-04-21,atm
CUST004592,TXN00029644,19802.28,deposit,2024-05-17,net_banking
CUST004217,TXN00029645,5770.31,payment,2023-11-27,branch
CUST004772,TXN00029646,45218.86,deposit,2024-09-11,mobile
CUST003689,TXN00029647,1995.63,payment,2023-07-05,branch
CUST004670,TXN00029648,8560.56,transfer,2024-02-17,net_banking
CUST004050,TXN00029649,9433.58,withdrawal,2024-12-14,branch
CUST003168,TXN00029650,5880.03,withdrawal,2023-02-28,branch
CUST000550,TXN00029651,5708.03,deposit,2023-05-30,mobile
CUST003857,TXN00029652,4322.53,transfer,2023-04-22,net_banking
CUST002141,TXN00029653,2102.18,withdrawal,2023-03-31,branch
CUST002850,TXN00029654,27452.36,payment,2023-12-27,branch
CUST001159,TXN00029655,7147.91,atm,2024-05-02,net_banking
CUST003334,TXN00029656,4850.98,transfer,2024-08-11,atm
CUST000747,TXN00029657,2431.34,atm,2024-10-15,net_banking
CUST002942,TXN00029658,23212.68,payment,2025-01-09,branch
CUST001950,TXN00029659,2656.09,deposit,2024-11-20,net_banking
CUST000376,TXN00029660,4962.27,atm,2025-06-25,net_banking
CUST003657,TXN00029661,85680.08,deposit,2024-10-11,branch
CUST004246,TXN00029662,47482.25,deposit,2025-05-12,net_banking
CUST002418,TXN00029663,15944.05,deposit,2025-12-20,branch
CUST002448,TXN00029664,17697.37,payment,2023-08-07,atm
CUST000164,TXN00029665,38394.2,withdrawal,2023-04-30,mobile
CUST000177,TXN00029666,23341.21,transfer,2025-07-26,atm
CUST001732,TXN00029667,115651.19,deposit,2023-06-13,mobile
CUST004434,TXN00029668,117950.35,deposit,2024-10-08,net_banking
CUST003396,TXN00029669,1712.82,deposit,2024-04-30,mobile
CUST003028,TXN00029670,16415.16,transfer,2024-05-18,branch
CUST002456,TXN00029671,22646.04,withdrawal,2024-01-30,branch
CUST003041,TXN00029672,37673.17,deposit,2023-02-10,branch
CUST002535,TXN00029673,21975.03,transfer,2024-03-16,branch
CUST004226,TXN00029674,31819.08,deposit,2025-10-11,atm
CUST001630,TXN00029675,14829.63,deposit,2024-12-28,atm
CUST001153,TXN00029676,11952.97,withdrawal,2023-03-12,branch
CUST001577,TXN00029677,34474.24,payment,2023-12-25,mobile
CUST001619,TXN00029678,5548.09,deposit,2024-03-08,branch
CUST003612,TXN00029679,95282.94,deposit,2024-10-18,net_banking
CUST003631,TXN00029680,10006.13,transfer,2025-08-09,atm
CUST002329,TXN00029681,95377.56,deposit,2025-07-13,net_banking
CUST000700,TXN00029682,12672.76,deposit,2024-11-19,mobile
CUST000330,TXN00029683,7840.25,payment,2023-06-14,net_banking
CUST001777,TXN00029684,6590.15,payment,2023-11-19,branch
CUST004519,TXN00029685,4614.99,transfer,2025-07-22,mobile
CUST004059,TXN00029686,35887.69,deposit,2024-07-27,branch
CUST003765,TXN00029687,22870.92,withdrawal,2024-03-10,mobile
CUST001547,TXN00029688,18139.31,withdrawal,2025-12-14,net_banking
CUST004878,TXN00029689,21877.74,withdrawal,2025-08-03,atm
CUST001634,TXN00029690,3382.59,transfer,2024-09-05,atm
CUST004011,TXN00029691,16889.2,transfer,2024-10-06,atm
CUST001028,TXN00029692,19362.31,deposit,2024-07-14,mobile
CUST004854,TXN00029693,1330.35,atm,2025-02-17,branch
CUST001138,TXN00029694,18217.52,transfer,2024-05-11,atm
CUST004936,TXN00029695,12214.01,transfer,2025-03-07,atm
CUST002372,TXN00029696,19416.03,deposit,2023-09-01,branch
CUST003691,TXN00029697,35991.21,withdrawal,2025-09-21,mobile
CUST004019,TXN00029698,20949.83,deposit,2023-05-21,net_banking
CUST002388,TXN00029699,3778.88,transfer,2025-07-25,atm
CUST000804,TXN00029700,66386.08,transfer,2023-01-28,atm
CUST003400,TXN00029701,12432.7,payment,2025-08-19,mobile
CUST003425,TXN00029702,15167.74,withdrawal,2025-07-11,branch
CUST004377,TXN00029703,10563.76,deposit,2024-06-09,atm
CUST001286,TXN00029704,61825.32,deposit,2024-04-21,mobile
CUST004895,TXN00029705,56164.08,deposit,2024-09-12,branch
CUST001248,TXN00029706,57508.69,deposit,2023-02-05,mobile
CUST001044,TXN00029707,18959.1,transfer,2025-07-10,branch
CUST000401,TXN00029708,11032.33,deposit,2024-11-07,atm
CUST001899,TXN00029709,92381.1,deposit,2024-01-02,net_banking
CUST004100,TXN00029710,8454.18,transfer,2023-10-03,atm
CUST003372,TXN00029711,19077.55,withdrawal,2024-12-19,net_banking
CUST002786,TXN00029712,57225.85,transfer,2025-07-20,atm
CUST001693,TXN00029713,62184.07,transfer,2024-08-29,net_banking
CUST003006,TXN00029714,18547.99,deposit,2025-05-21,net_banking
CUST001189,TXN00029715,2517.37,withdrawal,2024-01-10,atm
CUST000592,TXN00029716,6714.92,payment,2024-03-23,atm
CUST001498,TXN00029717,7286.59,deposit,2023-11-02,net_banking
CUST002101,TXN00029718,23403.2,deposit,2024-10-31,mobile
CUST003205,TXN00029719,8805.05,atm,2024-01-15,atm
CUST000189,TXN00029720,19443.43,withdrawal,2024-09-06,mobile
CUST000794,TXN00029721,94.57,withdrawal,2024-04-07,mobile
CUST004339,TXN00029722,4959.95,withdrawal,2024-03-15,net_banking
CUST001162,TXN00029723,105368.28,deposit,2023-01-16,atm
CUST001710,TXN00029724,7298.54,transfer,2024-07-28,branch
CUST000384,TXN00029725,6871.28,payment,2024-08-31,branch
CUST004103,TXN00029726,32230.74,withdrawal,2024-06-11,branch
CUST004031,TXN00029727,87098.43,deposit,2024-01-03,atm
CUST000341,TXN00029728,5362.09,withdrawal,2023-03-25,net_banking
CUST003659,TXN00029729,21678.84,withdrawal,2025-02-25,branch
CUST004704,TXN00029730,3950.08,withdrawal,2025-06-27,atm
CUST003803,TXN00029731,108120.88,deposit,2025-08-26,branch
CUST001827,TXN00029732,15946.29,transfer,2023-12-29,mobile
CUST000671,TXN00029733,15956.92,withdrawal,2023-03-24,branch
CUST001471,TXN00029734,11340.36,transfer,2023-04-16,branch
CUST003356,TXN00029735,19945.83,payment,2024-04-12,mobile
CUST002125,TXN00029736,28026.72,transfer,2023-06-20,net_banking
CUST002200,TXN00029737,42031.72,deposit,2024-11-30,mobile
CUST003190,TXN00029738,14544.0,transfer,2024-08-15,atm
CUST002534,TXN00029739,18935.36,transfer,2023-09-21,net_banking
CUST000188,TXN00029740,14876.37,deposit,2023-01-16,net_banking
CUST001813,TXN00029741,4542.39,atm,2025-02-05,mobile
CUST004424,TXN00029742,40785.0,deposit,2024-05-28,atm
CUST001807,TXN00029743,27820.08,deposit,2023-04-01,net_banking
CUST001097,TXN00029744,42595.85,deposit,2025-08-15,net_banking
CUST000117,TXN00029745,39145.1,transfer,2023-09-26,atm
CUST001729,TXN00029746,23250.39,transfer,2023-03-24,atm
CUST002451,TXN00029747,3173.47,deposit,2024-03-06,branch
CUST002778,TXN00029748,52397.9,payment,2025-02-16,net_banking
CUST004630,TXN00029749,4924.63,atm,2023-01-22,atm
CUST004610,TXN00029750,47118.46,withdrawal,2024-03-19,net_banking
CUST002825,TXN00029751,10819.03,transfer,2024-08-27,atm
CUST002703,TXN00029752,27545.75,withdrawal,2025-10-11,branch
CUST004485,TXN00029753,3278.43,payment,2023-05-14,branch
CUST000801,TXN00029754,16487.56,deposit,2025-05-12,atm
CUST001372,TXN00029755,96132.89,deposit,2025-03-08,mobile
CUST001270,TXN00029756,29647.91,transfer,2025-09-09,branch
CUST000897,TXN00029757,63894.9,transfer,2024-06-23,atm
CUST003698,TXN00029758,28117.97,deposit,2024-05-09,mobile
CUST002641,TXN00029759,124306.29,deposit,2023-12-16,net_banking
CUST002688,TXN00029760,38786.75,deposit,2024-09-18,net_banking
CUST001538,TXN00029761,35606.0,withdrawal,2023-06-19,net_banking
CUST000604,TXN00029762,12134.06,withdrawal,2025-01-03,net_banking
CUST001499,TXN00029763,27397.03,deposit,2024-10-13,net_banking
CUST002861,TXN00029764,6527.35,payment,2023-05-20,branch
CUST001965,TXN00029765,48558.96,withdrawal,2024-11-11,atm
CUST002462,TXN00029766,30041.28,deposit,2025-04-06,net_banking
CUST000596,TXN00029767,19617.93,transfer,2025-08-08,branch
CUST004048,TXN00029768,73247.2,deposit,2023-09-05,mobile
CUST004894,TXN00029769,47306.15,withdrawal,2025-02-07,atm
CUST004783,TXN00029770,11584.01,transfer,2024-10-23,net_banking
CUST004928,TXN00029771,15584.84,deposit,2024-04-25,branch
CUST002957,TXN00029772,39013.42,deposit,2023-11-05,net_banking
CUST003412,TXN00029773,28287.97,transfer,2023-07-26,mobile
CUST002376,TXN00029774,26253.68,deposit,2024-02-06,branch
CUST001117,TXN00029775,1783.61,atm,2025-11-05,net_banking
CUST001192,TXN00029776,670.5,atm,2025-12-23,atm
CUST000247,TXN00029777,4432.68,transfer,2024-12-16,branch
CUST002010,TXN00029778,12860.57,withdrawal,2025-08-20,net_banking
CUST001501,TXN00029779,91760.26,deposit,2024-11-09,mobile
CUST002878,TXN00029780,46464.16,payment,2023-04-19,branch
CUST002714,TXN00029781,40000.34,payment,2024-07-27,branch
CUST003569,TXN00029782,20768.26,withdrawal,2024-12-26,net_banking
CUST003638,TXN00029783,95497.03,deposit,2024-12-10,net_banking
CUST004395,TXN00029784,26631.09,payment,2024-01-05,atm
CUST004718,TXN00029785,3309.89,payment,2024-01-30,net_banking
CUST001705,TXN00029786,1164.74,payment,2023-07-17,atm
CUST002067,TXN00029787,1747.98,transfer,2024-09-10,branch
CUST002148,TXN00029788,1054.79,withdrawal,2023-05-30,branch
CUST004143,TXN00029789,18316.28,withdrawal,2023-03-27,mobile
CUST003412,TXN00029790,9788.82,withdrawal,2024-03-26,branch
CUST004378,TXN00029791,12785.37,transfer,2023-08-26,net_banking
CUST002547,TXN00029792,21106.64,payment,2025-11-17,mobile
CUST004488,TXN00029793,11933.2,withdrawal,2025-11-23,mobile
CUST004373,TXN00029794,33606.01,deposit,2023-04-23,mobile
CUST004446,TXN00029795,24697.82,deposit,2024-08-08,branch
CUST004577,TXN00029796,7237.74,withdrawal,2025-09-25,net_banking
CUST001156,TXN00029797,45261.54,withdrawal,2023-08-13,atm
CUST003247,TXN00029798,8976.75,withdrawal,2024-09-21,net_banking
CUST004859,TXN00029799,3568.64,payment,2023-12-24,net_banking
CUST003796,TXN00029800,31965.0,transfer,2024-06-18,mobile
CUST000759,TXN00029801,108726.98,deposit,2023-09-26,mobile
CUST002439,TXN00029802,30341.63,withdrawal,2025-01-06,atm
CUST001072,TXN00029803,16362.57,payment,2024-09-03,net_banking
CUST002347,TXN00029804,30628.91,deposit,2024-06-20,atm
CUST003853,TXN00029805,21276.39,deposit,2023-05-01,mobile
CUST003983,TXN00029806,28983.46,deposit,2023-05-20,branch
CUST004656,TXN00029807,1665.64,payment,2024-07-25,branch
CUST001847,TXN00029808,14943.54,deposit,2025-12-28,branch
CUST000293,TXN00029809,22818.05,withdrawal,2024-10-19,net_banking
CUST002824,TXN00029810,34194.56,deposit,2023-09-23,atm
CUST002820,TXN00029811,44132.79,deposit,2024-10-02,branch
CUST004887,TXN00029812,4236.88,deposit,2025-06-21,branch
CUST004331,TXN00029813,6705.22,atm,2023-06-26,atm
CUST003629,TXN00029814,4574.21,atm,2025-04-20,net_banking
CUST003199,TXN00029815,10507.43,payment,2025-06-27,atm
CUST002440,TXN00029816,5379.91,atm,2023-07-21,branch
CUST003644,TXN00029817,452.73,withdrawal,2025-01-12,atm
CUST004113,TXN00029818,44730.06,deposit,2025-03-30,net_banking
CUST002047,TXN00029819,49822.51,withdrawal,2023-04-14,atm
CUST000310,TXN00029820,28947.37,payment,2024-02-25,net_banking
CUST004255,TXN00029821,48748.16,deposit,2023-04-13,atm
CUST002829,TXN00029822,67966.63,deposit,2025-02-27,branch
CUST002957,TXN00029823,15777.97,payment,2024-01-12,branch
CUST004372,TXN00029824,3567.25,deposit,2023-08-21,mobile
CUST004447,TXN00029825,25736.97,payment,2023-04-17,net_banking
CUST001934,TXN00029826,3599.05,withdrawal,2023-03-24,net_banking
CUST002592,TXN00029827,17823.2,deposit,2025-06-13,atm
CUST002421,TXN00029828,4372.84,deposit,2023-01-04,branch
CUST002009,TXN00029829,27939.86,payment,2024-08-15,atm
CUST003971,TXN00029830,14053.43,withdrawal,2024-08-04,mobile
CUST004566,TXN00029831,67813.98,deposit,2025-03-28,mobile
CUST000667,TXN00029832,1183.69,withdrawal,2024-06-06,mobile
CUST002784,TXN00029833,60068.94,payment,2024-12-27,atm
CUST000128,TXN00029834,34272.23,withdrawal,2023-07-03,net_banking
CUST000741,TXN00029835,33590.78,transfer,2024-07-02,net_banking
CUST003289,TXN00029836,30652.15,deposit,2024-01-11,atm
CUST004170,TXN00029837,2360.47,transfer,2025-04-25,net_banking
CUST002034,TXN00029838,63041.35,deposit,2025-12-27,branch
CUST000947,TXN00029839,4999.88,transfer,2023-04-02,mobile
CUST003846,TXN00029840,68660.47,deposit,2023-01-05,atm
CUST002345,TXN00029841,2094.03,transfer,2023-12-14,branch
CUST003556,TXN00029842,32216.14,deposit,2023-12-15,net_banking
CUST004011,TXN00029843,19964.71,deposit,2024-11-20,branch
CUST003419,TXN00029844,14879.92,payment,2023-03-23,atm
CUST001620,TXN00029845,13058.66,payment,2024-05-03,atm
CUST003409,TXN00029846,7060.88,transfer,2025-02-26,net_banking
CUST003092,TXN00029847,33775.37,payment,2024-09-25,branch
CUST000248,TXN00029848,24656.65,transfer,2023-06-09,net_banking
CUST003447,TXN00029849,16094.81,withdrawal,2025-05-15,mobile
CUST001112,TXN00029850,30509.89,withdrawal,2023-01-17,mobile
CUST001824,TXN00029851,5858.14,withdrawal,2023-05-23,net_banking
CUST005000,TXN00029852,2671.54,withdrawal,2025-09-07,mobile
CUST003243,TXN00029853,47651.66,deposit,2023-02-27,net_banking
CUST002488,TXN00029854,9984.42,transfer,2025-03-25,atm
CUST003276,TXN00029855,7661.94,withdrawal,2023-02-12,mobile
CUST003018,TXN00029856,5326.08,withdrawal,2023-02-16,net_banking
CUST002365,TXN00029857,43654.36,withdrawal,2025-07-19,net_banking
CUST002252,TXN00029858,17716.91,deposit,2025-03-15,branch
CUST002053,TXN00029859,6807.01,deposit,2024-09-09,mobile
CUST003639,TXN00029860,59218.79,deposit,2024-06-09,net_banking
CUST002007,TXN00029861,23235.4,withdrawal,2024-04-04,mobile
CUST000380,TXN00029862,6913.83,atm,2023-01-30,atm
CUST003551,TXN00029863,44343.25,payment,2023-02-01,branch
CUST001980,TXN00029864,2763.59,withdrawal,2023-10-20,branch
CUST004665,TXN00029865,27748.83,withdrawal,2023-06-25,net_banking
CUST004410,TXN00029866,16774.23,deposit,2024-01-01,net_banking
CUST002088,TXN00029867,1520.81,payment,2023-11-23,mobile
CUST000345,TXN00029868,45457.88,transfer,2025-01-31,net_banking
CUST003657,TXN00029869,37327.29,transfer,2023-05-11,atm
CUST004755,TXN00029870,6170.84,atm,2023-06-15,net_banking
CUST000104,TXN00029871,82654.5,deposit,2024-11-27,mobile
CUST001169,TXN00029872,1900.5,transfer,2023-08-02,branch
CUST001009,TXN00029873,620.66,withdrawal,2023-12-19,mobile
CUST001922,TXN00029874,76325.44,deposit,2024-04-05,branch
CUST001100,TXN00029875,8477.6,withdrawal,2024-02-10,net_banking
CUST004180,TXN00029876,86104.96,deposit,2025-07-16,branch
CUST002039,TXN00029877,24915.04,deposit,2023-08-26,branch
CUST003112,TXN00029878,1602.53,payment,2023-12-05,atm
CUST002315,TXN00029879,12573.07,deposit,2023-07-15,mobile
CUST003862,TXN00029880,75483.41,deposit,2024-02-10,atm
CUST004259,TXN00029881,1215.1,withdrawal,2023-04-27,net_banking
CUST003316,TXN00029882,9453.22,transfer,2023-12-25,atm
CUST003848,TXN00029883,28015.73,deposit,2025-05-22,branch
CUST001492,TXN00029884,31479.57,transfer,2024-01-06,branch
CUST003464,TXN00029885,31299.79,withdrawal,2024-10-29,mobile
CUST003075,TXN00029886,22215.7,deposit,2025-05-31,atm
CUST002134,TXN00029887,100719.67,deposit,2024-10-05,net_banking
CUST001695,TXN00029888,33098.01,transfer,2023-05-03,net_banking
CUST000777,TXN00029889,63833.67,deposit,2025-12-19,atm
CUST003754,TXN00029890,22452.85,transfer,2023-10-30,net_banking
CUST001593,TXN00029891,48591.36,withdrawal,2024-10-27,net_banking
CUST000622,TXN00029892,20687.13,withdrawal,2025-09-07,mobile
CUST004572,TXN00029893,30611.23,deposit,2023-04-19,net_banking
CUST004445,TXN00029894,8864.99,withdrawal,2025-03-28,atm
CUST003161,TXN00029895,11153.58,transfer,2025-10-03,atm
CUST000919,TXN00029896,20214.24,withdrawal,2024-07-06,net_banking
CUST003865,TXN00029897,8251.22,atm,2024-11-06,net_banking
CUST004824,TXN00029898,17365.32,transfer,2023-10-10,branch
CUST002895,TXN00029899,13067.28,transfer,2025-11-19,mobile
CUST001279,TXN00029900,4533.49,atm,2025-07-21,net_banking
CUST003108,TXN00029901,23674.58,deposit,2025-01-31,branch
CUST002571,TXN00029902,3914.27,withdrawal,2023-06-24,atm
CUST001277,TXN00029903,10260.32,withdrawal,2024-08-15,net_banking
CUST002800,TXN00029904,78928.43,deposit,2025-01-23,mobile
CUST000631,TXN00029905,50762.98,deposit,2024-09-09,net_banking
CUST003341,TXN00029906,46008.8,deposit,2024-09-08,mobile
CUST004697,TXN00029907,37214.75,withdrawal,2023-09-26,net_banking
CUST004706,TXN00029908,14565.73,withdrawal,2023-07-06,net_banking
CUST003345,TXN00029909,11864.09,deposit,2024-05-16,mobile
CUST003800,TXN00029910,19799.22,deposit,2025-10-24,mobile
CUST003179,TXN00029911,25364.2,transfer,2023-02-11,mobile
CUST004966,TXN00029912,26496.19,payment,2024-04-20,branch
CUST001843,TXN00029913,45364.98,transfer,2024-05-08,branch
