customer_id,rank,product_id,product_name,category
CUST002007,3,PROD0020,Mobile Banking Pro,digital
CUST002007,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002007,5,PROD0025,Crop Insurance,insurance
CUST002008,1,PROD0019,Debit Card Premium,card
CUST002008,2,PROD0012,Student Savings,savings
CUST002008,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002008,4,PROD0020,Mobile Banking Pro,digital
CUST002008,5,PROD0003,Gold Credit Card,credit_card
CUST002009,1,PROD0019,Debit Card Premium,card
CUST002009,2,PROD0001,Savings Plus,savings
CUST002009,3,PROD0012,Student Savings,savings
CUST002009,4,PROD0010,Travel Insurance,insurance
CUST002009,5,PROD0011,Business Account,business
CUST002010,1,PROD0015,Wealth Management,investment
CUST002010,2,PROD0025,Crop Insurance,insurance
CUST002010,3,PROD0013,Rewards Credit Card,credit_card
CUST002010,4,PROD0011,Business Account,business
CUST002010,5,PROD0010,Travel Insurance,insurance
CUST002011,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002011,2,PROD0023,Demat Account,investment
CUST002011,3,PROD0019,Debit Card Premium,card
CUST002011,4,PROD0011,Business Account,business
CUST002011,5,PROD0013,Rewards Credit Card,credit_card
CUST002012,1,PROD0006,Auto Loan,auto_loan
CUST002012,2,PROD0012,Student Savings,savings
CUST002012,3,PROD0001,Savings Plus,savings
CUST002012,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002012,5,PROD0019,Debit Card Premium,card
CUST002013,1,PROD0001,Savings Plus,savings
CUST002013,2,PROD0017,NRI Account,checking
CUST002013,3,PROD0019,Debit Card Premium,card
CUST002013,4,PROD0003,Gold Credit Card,credit_card
CUST002013,5,PROD0015,Wealth Management,investment
CUST002014,1,PROD0017,NRI Account,checking
CUST002014,2,PROD0013,Rewards Credit Card,credit_card
CUST002014,3,PROD0011,Business Account,business
CUST002014,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002014,5,PROD0015,Wealth Management,investment
CUST002015,1,PROD0012,Student Savings,savings
CUST002015,2,PROD0019,Debit Card Premium,card
CUST002015,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002015,4,PROD0022,PPF Account,savings
CUST002015,5,PROD0008,Mutual Fund Starter,investment
CUST002016,1,PROD0008,Mutual Fund Starter,investment
CUST002016,2,PROD0015,Wealth Management,investment
CUST002016,3,PROD0017,NRI Account,checking
CUST002016,4,PROD0020,Mobile Banking Pro,digital
CUST002016,5,PROD0011,Business Account,business
CUST002017,1,PROD0015,Wealth Management,investment
CUST002017,2,PROD0017,NRI Account,checking
CUST002017,3,PROD0013,Rewards Credit Card,credit_card
CUST002017,4,PROD0010,Travel Insurance,insurance
CUST002017,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002018,1,PROD0011,Business Account,business
CUST002018,2,PROD0017,NRI Account,checking
CUST002018,3,PROD0019,Debit Card Premium,card
CUST002018,4,PROD0003,Gold Credit Card,credit_card
CUST002018,5,PROD0015,Wealth Management,investment
CUST002019,1,PROD0024,Two-Wheeler Loan,auto_loan
CUST002019,2,PROD0019,Debit Card Premium,card
CUST002019,3,PROD0020,Mobile Banking Pro,digital
CUST002019,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002019,5,PROD0011,Business Account,business
CUST002020,1,PROD0013,Rewards Credit Card,credit_card
CUST002020,2,PROD0011,Business Account,business
CUST002020,3,PROD0017,NRI Account,checking
CUST002020,4,PROD0019,Debit Card Premium,card
CUST002020,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002021,1,PROD0025,Crop Insurance,insurance
CUST002021,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST002021,3,PROD0010,Travel Insurance,insurance
CUST002021,4,PROD0015,Wealth Management,investment
CUST002021,5,PROD0019,Debit Card Premium,card
CUST002022,1,PROD0019,Debit Card Premium,card
CUST002022,2,PROD0004,Personal Loan,loan
CUST002022,3,PROD0001,Savings Plus,savings
CUST002022,4,PROD0010,Travel Insurance,insurance
CUST002022,5,PROD0011,Business Account,business
CUST002023,1,PROD0025,Crop Insurance,insurance
CUST002023,2,PROD0004,Personal Loan,loan
CUST002023,3,PROD0009,Health Insurance,insurance
CUST002023,4,PROD0012,Student Savings,savings
CUST002023,5,PROD0015,Wealth Management,investment
CUST002024,1,PROD0017,NRI Account,checking
CUST002024,2,PROD0025,Crop Insurance,insurance
CUST002024,3,PROD0015,Wealth Management,investment
CUST002024,4,PROD0003,Gold Credit Card,credit_card
CUST002024,5,PROD0008,Mutual Fund Starter,investment
CUST002025,1,PROD0025,Crop Insurance,insurance
CUST002025,2,PROD0010,Travel Insurance,insurance
CUST002025,3,PROD0017,NRI Account,checking
CUST002025,4,PROD0019,Debit Card Premium,card
CUST002025,5,PROD0003,Gold Credit Card,credit_card
CUST002026,1,PROD0019,Debit Card Premium,card
CUST002026,2,PROD0003,Gold Credit Card,credit_card
CUST002026,3,PROD0017,NRI Account,checking
CUST002026,4,PROD0020,Mobile Banking Pro,digital
CUST002026,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002027,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002027,2,PROD0019,Debit Card Premium,card
CUST002027,3,PROD0011,Business Account,business
CUST002027,4,PROD0020,Mobile Banking Pro,digital
CUST002027,5,PROD0025,Crop Insurance,insurance
CUST002028,1,PROD0002,Premium Checking,checking
CUST002028,2,PROD0001,Savings Plus,savings
CUST002028,3,PROD0020,Mobile Banking Pro,digital
CUST002028,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002028,5,PROD0019,Debit Card Premium,card
CUST002029,1,PROD0015,Wealth Management,investment
CUST002029,2,PROD0011,Business Account,business
CUST002029,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002029,4,PROD0017,NRI Account,checking
CUST002029,5,PROD0013,Rewards Credit Card,credit_card
CUST002030,1,PROD0017,NRI Account,checking
CUST002030,2,PROD0011,Business Account,business
CUST002030,3,PROD0019,Debit Card Premium,card
CUST002030,4,PROD0004,Personal Loan,loan
CUST002030,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002031,1,PROD0012,Student Savings,savings
CUST002031,2,PROD0001,Savings Plus,savings
CUST002031,3,PROD0011,Business Account,business
CUST002031,4,PROD0013,Rewards Credit Card,credit_card
CUST002031,5,PROD0017,NRI Account,checking
CUST002032,1,PROD0022,PPF Account,savings
CUST002032,2,PROD0019,Debit Card Premium,card
CUST002032,3,PROD0011,Business Account,business
CUST002032,4,PROD0003,Gold Credit Card,credit_card
CUST002032,5,PROD0010,Travel Insurance,insurance
CUST002033,1,PROD0010,Travel Insurance,insurance
CUST002033,2,PROD0009,Health Insurance,insurance
CUST002033,3,PROD0008,Mutual Fund Starter,investment
CUST002033,4,PROD0015,Wealth Management,investment
CUST002033,5,PROD0019,Debit Card Premium,card
CUST002034,1,PROD0003,Gold Credit Card,credit_card
CUST002034,2,PROD0021,Forex Card,card
CUST002034,3,PROD0011,Business Account,business
CUST002034,4,PROD0020,Mobile Banking Pro,digital
CUST002034,5,PROD0015,Wealth Management,investment
CUST002035,1,PROD0025,Crop Insurance,insurance
CUST002035,2,PROD0010,Travel Insurance,insurance
CUST002035,3,PROD0008,Mutual Fund Starter,investment
CUST002035,4,PROD0017,NRI Account,checking
CUST002035,5,PROD0011,Business Account,business
CUST002036,1,PROD0008,Mutual Fund Starter,investment
CUST002036,2,PROD0025,Crop Insurance,insurance
CUST002036,3,PROD0015,Wealth Management,investment
CUST002036,4,PROD0011,Business Account,business
CUST002036,5,PROD0013,Rewards Credit Card,credit_card
CUST002037,1,PROD0008,Mutual Fund Starter,investment
CUST002037,2,PROD0015,Wealth Management,investment
CUST002037,3,PROD0019,Debit Card Premium,card
CUST002037,4,PROD0011,Business Account,business
CUST002037,5,PROD0003,Gold Credit Card,credit_card
CUST002038,1,PROD0010,Travel Insurance,insurance
CUST002038,2,PROD0019,Debit Card Premium,card
CUST002038,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002038,4,PROD0011,Business Account,business
CUST002038,5,PROD0001,Savings Plus,savings
CUST002039,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002039,2,PROD0012,Student Savings,savings
CUST002039,3,PROD0001,Savings Plus,savings
CUST002039,4,PROD0019,Debit Card Premium,card
CUST002039,5,PROD0003,Gold Credit Card,credit_card
CUST002040,1,PROD0019,Debit Card Premium,card
CUST002040,2,PROD0003,Gold Credit Card,credit_card
CUST002040,3,PROD0011,Business Account,business
CUST002040,4,PROD0017,NRI Account,checking
CUST002040,5,PROD0013,Rewards Credit Card,credit_card
CUST002041,1,PROD0008,Mutual Fund Starter,investment
CUST002041,2,PROD0013,Rewards Credit Card,credit_card
CUST002041,3,PROD0012,Student Savings,savings
CUST002041,4,PROD0001,Savings Plus,savings
CUST002041,5,PROD0025,Crop Insurance,insurance
CUST002042,1,PROD0004,Personal Loan,loan
CUST002042,2,PROD0013,Rewards Credit Card,credit_card
CUST002042,3,PROD0025,Crop Insurance,insurance
CUST002042,4,PROD0011,Business Account,business
CUST002042,5,PROD0009,Health Insurance,insurance
CUST002043,1,PROD0004,Personal Loan,loan
CUST002043,2,PROD0019,Debit Card Premium,card
CUST002043,3,PROD0001,Savings Plus,savings
CUST002043,4,PROD0015,Wealth Management,investment
CUST002043,5,PROD0022,PPF Account,savings
CUST002044,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002044,2,PROD0019,Debit Card Premium,card
CUST002044,3,PROD0020,Mobile Banking Pro,digital
CUST002044,4,PROD0017,NRI Account,checking
CUST002044,5,PROD0011,Business Account,business
CUST002045,1,PROD0015,Wealth Management,investment
CUST002045,2,PROD0023,Demat Account,investment
CUST002045,3,PROD0011,Business Account,business
CUST002045,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002045,5,PROD0019,Debit Card Premium,card
CUST002046,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002046,2,PROD0025,Crop Insurance,insurance
CUST002046,3,PROD0019,Debit Card Premium,card
CUST002046,4,PROD0011,Business Account,business
CUST002046,5,PROD0009,Health Insurance,insurance
CUST002047,1,PROD0003,Gold Credit Card,credit_card
CUST002047,2,PROD0004,Personal Loan,loan
CUST002047,3,PROD0011,Business Account,business
CUST002047,4,PROD0015,Wealth Management,investment
CUST002047,5,PROD0020,Mobile Banking Pro,digital
CUST002048,1,PROD0013,Rewards Credit Card,credit_card
CUST002048,2,PROD0025,Crop Insurance,insurance
CUST002048,3,PROD0020,Mobile Banking Pro,digital
CUST002048,4,PROD0011,Business Account,business
CUST002048,5,PROD0019,Debit Card Premium,card
CUST002049,1,PROD0025,Crop Insurance,insurance
CUST002049,2,PROD0009,Health Insurance,insurance
CUST002049,3,PROD0017,NRI Account,checking
CUST002049,4,PROD0004,Personal Loan,loan
CUST002049,5,PROD0020,Mobile Banking Pro,digital
CUST002050,1,PROD0017,NRI Account,checking
CUST002050,2,PROD0011,Business Account,business
CUST002050,3,PROD0010,Travel Insurance,insurance
CUST002050,4,PROD0008,Mutual Fund Starter,investment
CUST002050,5,PROD0013,Rewards Credit Card,credit_card
CUST002051,1,PROD0008,Mutual Fund Starter,investment
CUST002051,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST002051,3,PROD0019,Debit Card Premium,card
CUST002051,4,PROD0020,Mobile Banking Pro,digital
CUST002051,5,PROD0011,Business Account,business
CUST002052,1,PROD0004,Personal Loan,loan
CUST002052,2,PROD0019,Debit Card Premium,card
CUST002052,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002052,4,PROD0020,Mobile Banking Pro,digital
CUST002052,5,PROD0015,Wealth Management,investment
CUST002053,1,PROD0004,Personal Loan,loan
CUST002053,2,PROD0010,Travel Insurance,insurance
CUST002053,3,PROD0009,Health Insurance,insurance
CUST002053,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002053,5,PROD0017,NRI Account,checking
CUST002054,1,PROD0008,Mutual Fund Starter,investment
CUST002054,2,PROD0015,Wealth Management,investment
CUST002054,3,PROD0013,Rewards Credit Card,credit_card
CUST002054,4,PROD0025,Crop Insurance,insurance
CUST002054,5,PROD0020,Mobile Banking Pro,digital
CUST002055,1,PROD0015,Wealth Management,investment
CUST002055,2,PROD0025,Crop Insurance,insurance
CUST002055,3,PROD0011,Business Account,business
CUST002055,4,PROD0019,Debit Card Premium,card
CUST002055,5,PROD0010,Travel Insurance,insurance
CUST002056,1,PROD0024,Two-Wheeler Loan,auto_loan
CUST002056,2,PROD0008,Mutual Fund Starter,investment
CUST002056,3,PROD0015,Wealth Management,investment
CUST002056,4,PROD0019,Debit Card Premium,card
CUST002056,5,PROD0017,NRI Account,checking
CUST002057,1,PROD0023,Demat Account,investment
CUST002057,2,PROD0010,Travel Insurance,insurance
CUST002057,3,PROD0011,Business Account,business
CUST002057,4,PROD0009,Health Insurance,insurance
CUST002057,5,PROD0019,Debit Card Premium,card
CUST002058,1,PROD0015,Wealth Management,investment
CUST002058,2,PROD0025,Crop Insurance,insurance
CUST002058,3,PROD0010,Travel Insurance,insurance
CUST002058,4,PROD0017,NRI Account,checking
CUST002058,5,PROD0011,Business Account,business
CUST002059,1,PROD0001,Savings Plus,savings
CUST002059,2,PROD0019,Debit Card Premium,card
CUST002059,3,PROD0015,Wealth Management,investment
CUST002059,4,PROD0008,Mutual Fund Starter,investment
CUST002059,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002060,1,PROD0025,Crop Insurance,insurance
CUST002060,2,PROD0012,Student Savings,savings
CUST002060,3,PROD0022,PPF Account,savings
CUST002060,4,PROD0019,Debit Card Premium,card
CUST002060,5,PROD0004,Personal Loan,loan
CUST002061,1,PROD0015,Wealth Management,investment
CUST002061,2,PROD0025,Crop Insurance,insurance
CUST002061,3,PROD0009,Health Insurance,insurance
CUST002061,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002061,5,PROD0003,Gold Credit Card,credit_card
CUST002062,1,PROD0025,Crop Insurance,insurance
CUST002062,2,PROD0010,Travel Insurance,insurance
CUST002062,3,PROD0004,Personal Loan,loan
CUST002062,4,PROD0017,NRI Account,checking
CUST002062,5,PROD0015,Wealth Management,investment
CUST002063,1,PROD0010,Travel Insurance,insurance
CUST002063,2,PROD0015,Wealth Management,investment
CUST002063,3,PROD0021,Forex Card,card
CUST002063,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002063,5,PROD0009,Health Insurance,insurance
CUST002064,1,PROD0003,Gold Credit Card,credit_card
CUST002064,2,PROD0019,Debit Card Premium,card
CUST002064,3,PROD0011,Business Account,business
CUST002064,4,PROD0010,Travel Insurance,insurance
CUST002064,5,PROD0015,Wealth Management,investment
CUST002065,1,PROD0017,NRI Account,checking
CUST002065,2,PROD0001,Savings Plus,savings
CUST002065,3,PROD0022,PPF Account,savings
CUST002065,4,PROD0019,Debit Card Premium,card
CUST002065,5,PROD0011,Business Account,business
CUST002066,1,PROD0004,Personal Loan,loan
CUST002066,2,PROD0011,Business Account,business
CUST002066,3,PROD0023,Demat Account,investment
CUST002066,4,PROD0003,Gold Credit Card,credit_card
CUST002066,5,PROD0017,NRI Account,checking
CUST002067,1,PROD0013,Rewards Credit Card,credit_card
CUST002067,2,PROD0011,Business Account,business
CUST002067,3,PROD0001,Savings Plus,savings
CUST002067,4,PROD0019,Debit Card Premium,card
CUST002067,5,PROD0017,NRI Account,checking
CUST002068,1,PROD0025,Crop Insurance,insurance
CUST002068,2,PROD0008,Mutual Fund Starter,investment
CUST002068,3,PROD0015,Wealth Management,investment
CUST002068,4,PROD0017,NRI Account,checking
CUST002068,5,PROD0011,Business Account,business
CUST002069,1,PROD0024,Two-Wheeler Loan,auto_loan
CUST002069,2,PROD0011,Business Account,business
CUST002069,3,PROD0008,Mutual Fund Starter,investment
CUST002069,4,PROD0019,Debit Card Premium,card
CUST002069,5,PROD0017,NRI Account,checking
CUST002070,1,PROD0017,NRI Account,checking
CUST002070,2,PROD0004,Personal Loan,loan
CUST002070,3,PROD0012,Student Savings,savings
CUST002070,4,PROD0022,PPF Account,savings
CUST002070,5,PROD0011,Business Account,business
CUST002071,1,PROD0025,Crop Insurance,insurance
CUST002071,2,PROD0012,Student Savings,savings
CUST002071,3,PROD0015,Wealth Management,investment
CUST002071,4,PROD0013,Rewards Credit Card,credit_card
CUST002071,5,PROD0020,Mobile Banking Pro,digital
CUST002072,1,PROD0015,Wealth Management,investment
CUST002072,2,PROD0017,NRI Account,checking
CUST002072,3,PROD0020,Mobile Banking Pro,digital
CUST002072,4,PROD0011,Business Account,business
CUST002072,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002073,1,PROD0017,NRI Account,checking
CUST002073,2,PROD0013,Rewards Credit Card,credit_card
CUST002073,3,PROD0015,Wealth Management,investment
CUST002073,4,PROD0008,Mutual Fund Starter,investment
CUST002073,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002074,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002074,2,PROD0003,Gold Credit Card,credit_card
CUST002074,3,PROD0019,Debit Card Premium,card
CUST002074,4,PROD0008,Mutual Fund Starter,investment
CUST002074,5,PROD0020,Mobile Banking Pro,digital
CUST002075,1,PROD0013,Rewards Credit Card,credit_card
CUST002075,2,PROD0020,Mobile Banking Pro,digital
CUST002075,3,PROD0008,Mutual Fund Starter,investment
CUST002075,4,PROD0004,Personal Loan,loan
CUST002075,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002076,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002076,2,PROD0019,Debit Card Premium,card
CUST002076,3,PROD0003,Gold Credit Card,credit_card
CUST002076,4,PROD0017,NRI Account,checking
CUST002076,5,PROD0020,Mobile Banking Pro,digital
CUST002077,1,PROD0022,PPF Account,savings
CUST002077,2,PROD0001,Savings Plus,savings
CUST002077,3,PROD0015,Wealth Management,investment
CUST002077,4,PROD0010,Travel Insurance,insurance
CUST002077,5,PROD0011,Business Account,business
CUST002078,1,PROD0019,Debit Card Premium,card
CUST002078,2,PROD0003,Gold Credit Card,credit_card
CUST002078,3,PROD0015,Wealth Management,investment
CUST002078,4,PROD0020,Mobile Banking Pro,digital
CUST002078,5,PROD0001,Savings Plus,savings
CUST002079,1,PROD0019,Debit Card Premium,card
CUST002079,2,PROD0020,Mobile Banking Pro,digital
CUST002079,3,PROD0011,Business Account,business
CUST002079,4,PROD0015,Wealth Management,investment
CUST002079,5,PROD0025,Crop Insurance,insurance
CUST002080,1,PROD0019,Debit Card Premium,card
CUST002080,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST002080,3,PROD0015,Wealth Management,investment
CUST002080,4,PROD0008,Mutual Fund Starter,investment
CUST002080,5,PROD0004,Personal Loan,loan
CUST002081,1,PROD0025,Crop Insurance,insurance
CUST002081,2,PROD0010,Travel Insurance,insurance
CUST002081,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002081,4,PROD0017,NRI Account,checking
CUST002081,5,PROD0024,Two-Wheeler Loan,auto_loan
CUST002082,1,PROD0001,Savings Plus,savings
CUST002082,2,PROD0025,Crop Insurance,insurance
CUST002082,3,PROD0012,Student Savings,savings
CUST002082,4,PROD0009,Health Insurance,insurance
CUST002082,5,PROD0020,Mobile Banking Pro,digital
CUST002083,1,PROD0011,Business Account,business
CUST002083,2,PROD0015,Wealth Management,investment
CUST002083,3,PROD0006,Auto Loan,auto_loan
CUST002083,4,PROD0021,Forex Card,card
CUST002083,5,PROD0020,Mobile Banking Pro,digital
CUST002084,1,PROD0015,Wealth Management,investment
CUST002084,2,PROD0019,Debit Card Premium,card
CUST002084,3,PROD0003,Gold Credit Card,credit_card
CUST002084,4,PROD0011,Business Account,business
CUST002084,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002085,1,PROD0019,Debit Card Premium,card
CUST002085,2,PROD0015,Wealth Management,investment
CUST002085,3,PROD0010,Travel Insurance,insurance
CUST002085,4,PROD0011,Business Account,business
CUST002085,5,PROD0003,Gold Credit Card,credit_card
CUST002086,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002086,2,PROD0025,Crop Insurance,insurance
CUST002086,3,PROD0011,Business Account,business
CUST002086,4,PROD0020,Mobile Banking Pro,digital
CUST002086,5,PROD0015,Wealth Management,investment
CUST002087,1,PROD0015,Wealth Management,investment
CUST002087,2,PROD0008,Mutual Fund Starter,investment
CUST002087,3,PROD0025,Crop Insurance,insurance
CUST002087,4,PROD0011,Business Account,business
CUST002087,5,PROD0004,Personal Loan,loan
CUST002088,1,PROD0012,Student Savings,savings
CUST002088,2,PROD0022,PPF Account,savings
CUST002088,3,PROD0019,Debit Card Premium,card
CUST002088,4,PROD0015,Wealth Management,investment
CUST002088,5,PROD0011,Business Account,business
CUST002089,1,PROD0012,Student Savings,savings
CUST002089,2,PROD0001,Savings Plus,savings
CUST002089,3,PROD0019,Debit Card Premium,card
CUST002089,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002089,5,PROD0020,Mobile Banking Pro,digital
CUST002090,1,PROD0008,Mutual Fund Starter,investment
CUST002090,2,PROD0011,Business Account,business
CUST002090,3,PROD0020,Mobile Banking Pro,digital
CUST002090,4,PROD0025,Crop Insurance,insurance
CUST002090,5,PROD0003,Gold Credit Card,credit_card
CUST002091,1,PROD0001,Savings Plus,savings
CUST002091,2,PROD0025,Crop Insurance,insurance
CUST002091,3,PROD0015,Wealth Management,investment
CUST002091,4,PROD0017,NRI Account,checking
CUST002091,5,PROD0008,Mutual Fund Starter,investment
CUST002092,1,PROD0025,Crop Insurance,insurance
CUST002092,2,PROD0017,NRI Account,checking
CUST002092,3,PROD0011,Business Account,business
CUST002092,4,PROD0010,Travel Insurance,insurance
CUST002092,5,PROD0003,Gold Credit Card,credit_card
CUST002093,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002093,2,PROD0012,Student Savings,savings
CUST002093,3,PROD0019,Debit Card Premium,card
CUST002093,4,PROD0003,Gold Credit Card,credit_card
CUST002093,5,PROD0020,Mobile Banking Pro,digital
CUST002094,1,PROD0017,NRI Account,checking
CUST002094,2,PROD0004,Personal Loan,loan
CUST002094,3,PROD0003,Gold Credit Card,credit_card
CUST002094,4,PROD0019,Debit Card Premium,card
CUST002094,5,PROD0015,Wealth Management,investment
CUST002095,1,PROD0017,NRI Account,checking
CUST002095,2,PROD0012,Student Savings,savings
CUST002095,3,PROD0001,Savings Plus,savings
CUST002095,4,PROD0019,Debit Card Premium,card
CUST002095,5,PROD0020,Mobile Banking Pro,digital
CUST002096,1,PROD0011,Business Account,business
CUST002096,2,PROD0013,Rewards Credit Card,credit_card
CUST002096,3,PROD0015,Wealth Management,investment
CUST002096,4,PROD0017,NRI Account,checking
CUST002096,5,PROD0020,Mobile Banking Pro,digital
CUST002097,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002097,2,PROD0012,Student Savings,savings
CUST002097,3,PROD0025,Crop Insurance,insurance
CUST002097,4,PROD0008,Mutual Fund Starter,investment
CUST002097,5,PROD0020,Mobile Banking Pro,digital
CUST002098,1,PROD0022,PPF Account,savings
CUST002098,2,PROD0008,Mutual Fund Starter,investment
CUST002098,3,PROD0015,Wealth Management,investment
CUST002098,4,PROD0017,NRI Account,checking
CUST002098,5,PROD0019,Debit Card Premium,card
CUST002099,1,PROD0008,Mutual Fund Starter,investment
CUST002099,2,PROD0015,Wealth Management,investment
CUST002099,3,PROD0019,Debit Card Premium,card
CUST002099,4,PROD0004,Personal Loan,loan
CUST002099,5,PROD0017,NRI Account,checking
CUST002100,1,PROD0012,Student Savings,savings
CUST002100,2,PROD0022,PPF Account,savings
CUST002100,3,PROD0025,Crop Insurance,insurance
CUST002100,4,PROD0019,Debit Card Premium,card
CUST002100,5,PROD0013,Rewards Credit Card,credit_card
CUST002101,1,PROD0012,Student Savings,savings
CUST002101,2,PROD0001,Savings Plus,savings
CUST002101,3,PROD0019,Debit Card Premium,card
CUST002101,4,PROD0013,Rewards Credit Card,credit_card
CUST002101,5,PROD0011,Business Account,business
CUST002102,1,PROD0001,Savings Plus,savings
CUST002102,2,PROD0025,Crop Insurance,insurance
CUST002102,3,PROD0003,Gold Credit Card,credit_card
CUST002102,4,PROD0011,Business Account,business
CUST002102,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST002103,1,PROD0010,Travel Insurance,insurance
CUST002103,2,PROD0012,Student Savings,savings
CUST002103,3,PROD0022,PPF Account,savings
CUST002103,4,PROD0009,Health Insurance,insurance
CUST002103,5,PROD0019,Debit Card Premium,card
CUST002104,1,PROD0019,Debit Card Premium,card
CUST002104,2,PROD0015,Wealth Management,investment
CUST002104,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002104,4,PROD0006,Auto Loan,auto_loan
CUST002104,5,PROD0008,Mutual Fund Starter,investment
CUST002105,1,PROD0017,NRI Account,checking
CUST002105,2,PROD0025,Crop Insurance,insurance
CUST002105,3,PROD0006,Auto Loan,auto_loan
CUST002105,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002105,5,PROD0010,Travel Insurance,insurance
CUST002106,1,PROD0025,Crop Insurance,insurance
CUST002106,2,PROD0017,NRI Account,checking
CUST002106,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002106,4,PROD0008,Mutual Fund Starter,investment
CUST002106,5,PROD0019,Debit Card Premium,card
CUST002107,1,PROD0003,Gold Credit Card,credit_card
CUST002107,2,PROD0019,Debit Card Premium,card
CUST002107,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST002107,4,PROD0015,Wealth Management,investment
CUST002107,5,PROD0017,NRI Account,checking
CUST002108,1,PROD0001,Savings Plus,savings
CUST002108,2,PROD0022,PPF Account,savings
CUST002108,3,PROD0019,Debit Card Premium,card
CUST002108,4,PROD0011,Business Account,business
CUST002108,5,PROD0003,Gold Credit Card,credit_card
CUST002109,1,PROD0015,Wealth Management,investment
CUST002109,2,PROD0023,Demat Account,investment
CUST002109,3,PROD0004,Personal Loan,loan
CUST002109,4,PROD0011,Business Account,business
CUST002109,5,PROD0001,Savings Plus,savings
CUST002110,1,PROD0022,PPF Account,savings
CUST002110,2,PROD0001,Savings Plus,savings
CUST002110,3,PROD0015,Wealth Management,investment
CUST002110,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002110,5,PROD0011,Business Account,business
CUST002111,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST002111,2,PROD0022,PPF Account,savings
CUST002111,3,PROD0015,Wealth Management,investment
CUST002111,4,PROD0001,Savings Plus,savings
CUST002111,5,PROD0008,Mutual Fund Starter,investment
CUST002112,1,PROD0008,Mutual Fund Starter,investment
CUST002112,2,PROD0010,Travel Insurance,insurance
CUST002112,3,PROD0009,Health Insurance,insurance
CUST002112,4,PROD0004,Personal Loan,loan
CUST002112,5,PROD0011,Business Account,business
CUST002113,1,PROD0008,Mutual Fund Starter,investment
CUST002113,2,PROD0013,Rewards Credit Card,credit_card
CUST002113,3,PROD0011,Business Account,business
CUST002113,4,PROD0019,Debit Card Premium,card
CUST002113,5,PROD0017,NRI Account,checking
CUST002114,1,PROD0001,Savings Plus,savings
CUST002114,2,PROD0012,Student Savings,savings
CUST002114,3,PROD0025,Crop Insurance,insurance
CUST002114,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002114,5,PROD0020,Mobile Banking Pro,digital
CUST002115,1,PROD0010,Travel Insurance,insurance
CUST002115,2,PROD0008,Mutual Fund Starter,investment
CUST002115,3,PROD0019,Debit Card Premium,card
CUST002115,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST002115,5,PROD0003,Gold Credit Card,credit_card
CUST002116,1,PROD0023,Demat Account,investment
CUST002116,2,PROD0011,Business Account,business
CUST002116,3,PROD0010,Travel Insurance,insurance
CUST002116,4,PROD0019,Debit Card Premium,card
CUST002116,5,PROD0017,NRI Account,checking
